,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
3096,0.00604,https://api.spotify.com/v1/audio-analysis/5fngnkVw7i77dqLO346hsr,0.796,228650.0,0.843,5fngnkVw7i77dqLO346hsr,0.00269,11.0,0.146,-7.46,0.0,0.0717,124.992,4.0,https://api.spotify.com/v1/tracks/5fngnkVw7i77dqLO346hsr,audio_features,spotify:track:5fngnkVw7i77dqLO346hsr,0.623
3097,0.0443,https://api.spotify.com/v1/audio-analysis/7D3XZFoMd9VyeHq4bNudwm,0.456,234307.0,0.642,7D3XZFoMd9VyeHq4bNudwm,5.99e-05,10.0,0.0959,-5.343,1.0,0.0285,143.852,4.0,https://api.spotify.com/v1/tracks/7D3XZFoMd9VyeHq4bNudwm,audio_features,spotify:track:7D3XZFoMd9VyeHq4bNudwm,0.501
3098,0.116,https://api.spotify.com/v1/audio-analysis/6nhvIZeu7g6OsDCLj1DKLl,0.703,175333.0,0.939,6nhvIZeu7g6OsDCLj1DKLl,0.0,7.0,0.0508,-3.314,0.0,0.177,145.024,4.0,https://api.spotify.com/v1/tracks/6nhvIZeu7g6OsDCLj1DKLl,audio_features,spotify:track:6nhvIZeu7g6OsDCLj1DKLl,0.916
3099,0.204,https://api.spotify.com/v1/audio-analysis/6Gd842MwS4ySeBdQTU09sh,0.313,275867.0,0.613,6Gd842MwS4ySeBdQTU09sh,1.88e-05,1.0,0.146,-5.726,1.0,0.0322,154.775,3.0,https://api.spotify.com/v1/tracks/6Gd842MwS4ySeBdQTU09sh,audio_features,spotify:track:6Gd842MwS4ySeBdQTU09sh,0.365
3100,0.0782,https://api.spotify.com/v1/audio-analysis/0GneFCOVzvi6ok0oRC7Kfu,0.603,324587.0,0.849,0GneFCOVzvi6ok0oRC7Kfu,0.000505,5.0,0.0986,-6.527,1.0,0.0647,122.557,4.0,https://api.spotify.com/v1/tracks/0GneFCOVzvi6ok0oRC7Kfu,audio_features,spotify:track:0GneFCOVzvi6ok0oRC7Kfu,0.674
3101,0.114,https://api.spotify.com/v1/audio-analysis/5f6cTFoUenDiCJDGecYiuB,0.538,286480.0,0.708,5f6cTFoUenDiCJDGecYiuB,0.0,11.0,0.219,-5.676,1.0,0.0396,130.648,4.0,https://api.spotify.com/v1/tracks/5f6cTFoUenDiCJDGecYiuB,audio_features,spotify:track:5f6cTFoUenDiCJDGecYiuB,0.488
3102,0.00998,https://api.spotify.com/v1/audio-analysis/0t9Jd84JnsV8HRMaQzHUom,0.311,221480.0,0.744,0t9Jd84JnsV8HRMaQzHUom,0.0,2.0,0.0799,-4.615,0.0,0.0436,179.076,4.0,https://api.spotify.com/v1/tracks/0t9Jd84JnsV8HRMaQzHUom,audio_features,spotify:track:0t9Jd84JnsV8HRMaQzHUom,0.321
3103,0.385,https://api.spotify.com/v1/audio-analysis/7CNd7rjfVt74TFlcOcnZgN,0.514,290680.0,0.417,7CNd7rjfVt74TFlcOcnZgN,2.9e-06,3.0,0.158,-8.689,1.0,0.0379,126.388,4.0,https://api.spotify.com/v1/tracks/7CNd7rjfVt74TFlcOcnZgN,audio_features,spotify:track:7CNd7rjfVt74TFlcOcnZgN,0.212
3104,0.0739,https://api.spotify.com/v1/audio-analysis/1a7e4BJijCkokiqZrI8Vqr,0.645,181947.0,0.697,1a7e4BJijCkokiqZrI8Vqr,0.000842,5.0,0.575,-4.733,0.0,0.0285,130.001,4.0,https://api.spotify.com/v1/tracks/1a7e4BJijCkokiqZrI8Vqr,audio_features,spotify:track:1a7e4BJijCkokiqZrI8Vqr,0.268
3105,0.00166,https://api.spotify.com/v1/audio-analysis/7ewT0nLFkMD8ONbRibePr9,0.521,214493.0,0.936,7ewT0nLFkMD8ONbRibePr9,1.51e-05,6.0,0.656,-3.532,0.0,0.0676,133.973,4.0,https://api.spotify.com/v1/tracks/7ewT0nLFkMD8ONbRibePr9,audio_features,spotify:track:7ewT0nLFkMD8ONbRibePr9,0.489
3106,0.666,https://api.spotify.com/v1/audio-analysis/0h87GbMRuU8ENP8LmdeA22,0.26,180707.0,0.26,0h87GbMRuU8ENP8LmdeA22,0.00447,5.0,0.175,-10.669,1.0,0.0329,172.655,3.0,https://api.spotify.com/v1/tracks/0h87GbMRuU8ENP8LmdeA22,audio_features,spotify:track:0h87GbMRuU8ENP8LmdeA22,0.31
3107,0.0533,https://api.spotify.com/v1/audio-analysis/048fAgdSLnAbQZG1ePSUKb,0.552,233933.0,0.648,048fAgdSLnAbQZG1ePSUKb,0.00015,2.0,0.144,-6.71,1.0,0.0273,142.159,4.0,https://api.spotify.com/v1/tracks/048fAgdSLnAbQZG1ePSUKb,audio_features,spotify:track:048fAgdSLnAbQZG1ePSUKb,0.431
3108,0.122,https://api.spotify.com/v1/audio-analysis/5pLQwt7Bfv1CeDDr1pD6ci,0.795,219787.0,0.639,5pLQwt7Bfv1CeDDr1pD6ci,0.0,7.0,0.23,-4.318,1.0,0.049,119.901,4.0,https://api.spotify.com/v1/tracks/5pLQwt7Bfv1CeDDr1pD6ci,audio_features,spotify:track:5pLQwt7Bfv1CeDDr1pD6ci,0.462
3109,0.00298,https://api.spotify.com/v1/audio-analysis/5ynWvN3bQymHVThxutO4hG,0.504,205627.0,0.957,5ynWvN3bQymHVThxutO4hG,0.0,0.0,0.187,-2.657,1.0,0.0529,135.013,4.0,https://api.spotify.com/v1/tracks/5ynWvN3bQymHVThxutO4hG,audio_features,spotify:track:5ynWvN3bQymHVThxutO4hG,0.685
3110,0.00163,https://api.spotify.com/v1/audio-analysis/1A35w9OSTTVXw3c6tj6AiV,0.58,327667.0,0.817,1A35w9OSTTVXw3c6tj6AiV,0.0,4.0,0.118,-5.009,1.0,0.214,89.008,4.0,https://api.spotify.com/v1/tracks/1A35w9OSTTVXw3c6tj6AiV,audio_features,spotify:track:1A35w9OSTTVXw3c6tj6AiV,0.241
3111,0.00836,https://api.spotify.com/v1/audio-analysis/4wCD0qOFNRu1Q6O3N6ycm4,0.57,213520.0,0.664,4wCD0qOFNRu1Q6O3N6ycm4,1.2e-05,0.0,0.0719,-4.718,0.0,0.0322,162.084,4.0,https://api.spotify.com/v1/tracks/4wCD0qOFNRu1Q6O3N6ycm4,audio_features,spotify:track:4wCD0qOFNRu1Q6O3N6ycm4,0.485
3112,0.248,https://api.spotify.com/v1/audio-analysis/0EHR9OObFtjlhQB8wSt1m7,0.916,286907.0,0.568,0EHR9OObFtjlhQB8wSt1m7,0.0,6.0,0.081,-5.358,1.0,0.13,112.009,5.0,https://api.spotify.com/v1/tracks/0EHR9OObFtjlhQB8wSt1m7,audio_features,spotify:track:0EHR9OObFtjlhQB8wSt1m7,0.958
3113,0.0175,https://api.spotify.com/v1/audio-analysis/32oh9wNU89gmX6CohLTdeG,0.571,255493.0,0.784,32oh9wNU89gmX6CohLTdeG,0.0,11.0,0.19,-6.396,1.0,0.0352,105.973,4.0,https://api.spotify.com/v1/tracks/32oh9wNU89gmX6CohLTdeG,audio_features,spotify:track:32oh9wNU89gmX6CohLTdeG,0.44
3114,0.538,https://api.spotify.com/v1/audio-analysis/56z2qI0gKcPthQF6l8AW3E,0.683,266307.0,0.664,56z2qI0gKcPthQF6l8AW3E,0.0,5.0,0.0671,-4.233,0.0,0.0332,106.991,4.0,https://api.spotify.com/v1/tracks/56z2qI0gKcPthQF6l8AW3E,audio_features,spotify:track:56z2qI0gKcPthQF6l8AW3E,0.871
3115,0.00172,https://api.spotify.com/v1/audio-analysis/1v0E30pA3wOBXuDxfsyOPa,0.569,174133.0,0.793,1v0E30pA3wOBXuDxfsyOPa,0.00054,0.0,0.136,-5.041,0.0,0.0329,139.979,4.0,https://api.spotify.com/v1/tracks/1v0E30pA3wOBXuDxfsyOPa,audio_features,spotify:track:1v0E30pA3wOBXuDxfsyOPa,0.707
3116,0.00558,https://api.spotify.com/v1/audio-analysis/3oRMeMMJ1xUhBBpy2iGE2g,0.489,190560.0,0.868,3oRMeMMJ1xUhBBpy2iGE2g,0.0,6.0,0.602,-3.8,1.0,0.13,164.98,4.0,https://api.spotify.com/v1/tracks/3oRMeMMJ1xUhBBpy2iGE2g,audio_features,spotify:track:3oRMeMMJ1xUhBBpy2iGE2g,0.606
3117,0.0146,https://api.spotify.com/v1/audio-analysis/1Ec7xc3zWcd4ysMINmr9LW,0.665,187320.0,0.936,1Ec7xc3zWcd4ysMINmr9LW,0.0,7.0,0.125,-2.97,1.0,0.0544,122.003,4.0,https://api.spotify.com/v1/tracks/1Ec7xc3zWcd4ysMINmr9LW,audio_features,spotify:track:1Ec7xc3zWcd4ysMINmr9LW,0.864
3118,0.0315,https://api.spotify.com/v1/audio-analysis/4xNfsvj9mOVnMTvHZZ8HNk,0.417,232267.0,0.828,4xNfsvj9mOVnMTvHZZ8HNk,5.13e-06,3.0,0.131,-3.745,1.0,0.0345,136.033,4.0,https://api.spotify.com/v1/tracks/4xNfsvj9mOVnMTvHZZ8HNk,audio_features,spotify:track:4xNfsvj9mOVnMTvHZZ8HNk,0.348
3119,0.00825,https://api.spotify.com/v1/audio-analysis/0gTEBEvVYhVAbq0M7ZuWhe,0.606,296347.0,0.885,0gTEBEvVYhVAbq0M7ZuWhe,0.0,7.0,0.0634,-4.377,1.0,0.0336,102.992,4.0,https://api.spotify.com/v1/tracks/0gTEBEvVYhVAbq0M7ZuWhe,audio_features,spotify:track:0gTEBEvVYhVAbq0M7ZuWhe,0.857
3120,0.0024,https://api.spotify.com/v1/audio-analysis/6m1sJMWeAkCG5eECKaGFew,0.578,275933.0,0.546,6m1sJMWeAkCG5eECKaGFew,0.0,10.0,0.0908,-8.149,0.0,0.0552,120.818,5.0,https://api.spotify.com/v1/tracks/6m1sJMWeAkCG5eECKaGFew,audio_features,spotify:track:6m1sJMWeAkCG5eECKaGFew,0.0795
3121,0.0352,https://api.spotify.com/v1/audio-analysis/0GX5oOKtU0nnx5OkhenW2i,0.72,234360.0,0.755,0GX5oOKtU0nnx5OkhenW2i,2.22e-05,4.0,0.183,-6.403,0.0,0.076,126.023,4.0,https://api.spotify.com/v1/tracks/0GX5oOKtU0nnx5OkhenW2i,audio_features,spotify:track:0GX5oOKtU0nnx5OkhenW2i,0.588
3122,0.00476,https://api.spotify.com/v1/audio-analysis/7q9J7sE4pVm1oXcOCYnKeQ,0.457,203732.0,0.95,7q9J7sE4pVm1oXcOCYnKeQ,0.0,0.0,0.158,-3.286,1.0,0.0521,164.966,4.0,https://api.spotify.com/v1/tracks/7q9J7sE4pVm1oXcOCYnKeQ,audio_features,spotify:track:7q9J7sE4pVm1oXcOCYnKeQ,0.37
3123,0.241,https://api.spotify.com/v1/audio-analysis/38YgZVHPWOWsKrsCXz6JyP,0.672,215173.0,0.623,38YgZVHPWOWsKrsCXz6JyP,0.0,9.0,0.0848,-5.699,1.0,0.0297,92.018,4.0,https://api.spotify.com/v1/tracks/38YgZVHPWOWsKrsCXz6JyP,audio_features,spotify:track:38YgZVHPWOWsKrsCXz6JyP,0.621
3124,0.256,https://api.spotify.com/v1/audio-analysis/06G1SCVVYRSDCFGMSnDvpv,0.568,217947.0,0.682,06G1SCVVYRSDCFGMSnDvpv,0.0,8.0,0.231,-5.781,1.0,0.0439,92.99,4.0,https://api.spotify.com/v1/tracks/06G1SCVVYRSDCFGMSnDvpv,audio_features,spotify:track:06G1SCVVYRSDCFGMSnDvpv,0.349
3125,0.236,https://api.spotify.com/v1/audio-analysis/0Fs4DQKvmk5DPHfmOa3vZX,0.737,165213.0,0.73,0Fs4DQKvmk5DPHfmOa3vZX,0.0,6.0,0.14,-5.095,0.0,0.372,93.297,4.0,https://api.spotify.com/v1/tracks/0Fs4DQKvmk5DPHfmOa3vZX,audio_features,spotify:track:0Fs4DQKvmk5DPHfmOa3vZX,0.643
3126,0.376,https://api.spotify.com/v1/audio-analysis/00zqTWtvCWvDtAqoLRl6Sy,0.682,236213.0,0.646,00zqTWtvCWvDtAqoLRl6Sy,0.0,11.0,0.0705,-5.509,1.0,0.0839,128.279,4.0,https://api.spotify.com/v1/tracks/00zqTWtvCWvDtAqoLRl6Sy,audio_features,spotify:track:00zqTWtvCWvDtAqoLRl6Sy,0.239
3127,0.396,https://api.spotify.com/v1/audio-analysis/4I1P0QQcNEaWXstahyUaPp,0.853,206373.0,0.908,4I1P0QQcNEaWXstahyUaPp,0.0104,4.0,0.272,-7.206,0.0,0.0526,120.005,4.0,https://api.spotify.com/v1/tracks/4I1P0QQcNEaWXstahyUaPp,audio_features,spotify:track:4I1P0QQcNEaWXstahyUaPp,0.727
3128,0.00866,https://api.spotify.com/v1/audio-analysis/6stxKQ2M28z3YYHxVnyTVv,0.64,272093.0,0.883,6stxKQ2M28z3YYHxVnyTVv,0.0,5.0,0.488,-4.011,0.0,0.0497,130.005,4.0,https://api.spotify.com/v1/tracks/6stxKQ2M28z3YYHxVnyTVv,audio_features,spotify:track:6stxKQ2M28z3YYHxVnyTVv,0.381
3129,0.19,https://api.spotify.com/v1/audio-analysis/7lWF2mVr1KKbVnaT2nSlPo,0.387,185600.0,0.442,7lWF2mVr1KKbVnaT2nSlPo,0.0,0.0,0.0788,-7.086,1.0,0.0352,169.481,4.0,https://api.spotify.com/v1/tracks/7lWF2mVr1KKbVnaT2nSlPo,audio_features,spotify:track:7lWF2mVr1KKbVnaT2nSlPo,0.367
3130,0.236,https://api.spotify.com/v1/audio-analysis/4dOXc4Suk5eig0jiCqCN5Y,0.406,249440.0,0.632,4dOXc4Suk5eig0jiCqCN5Y,0.0,4.0,0.18,-5.115,1.0,0.0344,149.258,4.0,https://api.spotify.com/v1/tracks/4dOXc4Suk5eig0jiCqCN5Y,audio_features,spotify:track:4dOXc4Suk5eig0jiCqCN5Y,0.109
3131,0.126,https://api.spotify.com/v1/audio-analysis/0JlPOiJFrlFnC5QHcLPyPV,0.597,220693.0,0.499,0JlPOiJFrlFnC5QHcLPyPV,0.0,4.0,0.214,-6.216,1.0,0.0581,79.071,4.0,https://api.spotify.com/v1/tracks/0JlPOiJFrlFnC5QHcLPyPV,audio_features,spotify:track:0JlPOiJFrlFnC5QHcLPyPV,0.533
3132,0.148,https://api.spotify.com/v1/audio-analysis/2f6s0AcBRBE0vIOU0NMdXw,0.559,151800.0,0.957,2f6s0AcBRBE0vIOU0NMdXw,0.0,7.0,0.13,-4.131,0.0,0.0539,144.008,4.0,https://api.spotify.com/v1/tracks/2f6s0AcBRBE0vIOU0NMdXw,audio_features,spotify:track:2f6s0AcBRBE0vIOU0NMdXw,0.762
3133,0.38,https://api.spotify.com/v1/audio-analysis/6z5ghedLqTljjIHS82Wgru,0.702,252987.0,0.695,6z5ghedLqTljjIHS82Wgru,1.43e-05,11.0,0.659,-7.149,1.0,0.101,137.728,4.0,https://api.spotify.com/v1/tracks/6z5ghedLqTljjIHS82Wgru,audio_features,spotify:track:6z5ghedLqTljjIHS82Wgru,0.549
3134,0.0257,https://api.spotify.com/v1/audio-analysis/0m0FYyIbSDiASOlQ64GDO5,0.652,234760.0,0.661,0m0FYyIbSDiASOlQ64GDO5,0.0,6.0,0.316,-6.161,1.0,0.0674,86.949,4.0,https://api.spotify.com/v1/tracks/0m0FYyIbSDiASOlQ64GDO5,audio_features,spotify:track:0m0FYyIbSDiASOlQ64GDO5,0.432
3135,0.000413,https://api.spotify.com/v1/audio-analysis/5AAJVgxrDCVYWguruAvX8z,0.652,151973.0,0.878,5AAJVgxrDCVYWguruAvX8z,1.2e-05,4.0,0.601,-7.138,0.0,0.177,121.61,4.0,https://api.spotify.com/v1/tracks/5AAJVgxrDCVYWguruAvX8z,audio_features,spotify:track:5AAJVgxrDCVYWguruAvX8z,0.251
3136,0.0717,https://api.spotify.com/v1/audio-analysis/2vpVa09ocfQ3EqQJu2UQYw,0.674,258120.0,0.441,2vpVa09ocfQ3EqQJu2UQYw,0.0,7.0,0.104,-7.86,0.0,0.033,124.568,4.0,https://api.spotify.com/v1/tracks/2vpVa09ocfQ3EqQJu2UQYw,audio_features,spotify:track:2vpVa09ocfQ3EqQJu2UQYw,0.16
3137,0.0613,https://api.spotify.com/v1/audio-analysis/7g8OpS827dAYU067lZaR0L,0.526,284707.0,0.781,7g8OpS827dAYU067lZaR0L,0.0,7.0,0.121,-3.673,1.0,0.0369,142.06,4.0,https://api.spotify.com/v1/tracks/7g8OpS827dAYU067lZaR0L,audio_features,spotify:track:7g8OpS827dAYU067lZaR0L,0.359
3138,0.0773,https://api.spotify.com/v1/audio-analysis/4GXH9A6fzuE0MNtqtzjhLg,0.671,320893.0,0.765,4GXH9A6fzuE0MNtqtzjhLg,0.0,8.0,0.0877,-5.093,0.0,0.356,148.11,4.0,https://api.spotify.com/v1/tracks/4GXH9A6fzuE0MNtqtzjhLg,audio_features,spotify:track:4GXH9A6fzuE0MNtqtzjhLg,0.382
3139,0.0757,https://api.spotify.com/v1/audio-analysis/6nBoq2nXBn4k617vV0tkJk,0.437,223947.0,0.893,6nBoq2nXBn4k617vV0tkJk,0.0,1.0,0.326,-4.819,1.0,0.0392,159.163,4.0,https://api.spotify.com/v1/tracks/6nBoq2nXBn4k617vV0tkJk,audio_features,spotify:track:6nBoq2nXBn4k617vV0tkJk,0.508
3140,0.0629,https://api.spotify.com/v1/audio-analysis/07dtD7iciEL7vHqATMXg3V,0.363,250311.0,0.834,07dtD7iciEL7vHqATMXg3V,0.0,9.0,0.164,-2.826,0.0,0.0436,161.972,4.0,https://api.spotify.com/v1/tracks/07dtD7iciEL7vHqATMXg3V,audio_features,spotify:track:07dtD7iciEL7vHqATMXg3V,0.277
3141,0.54,https://api.spotify.com/v1/audio-analysis/24Ncpw1VZdjsmccEHCf6py,0.477,184173.0,0.638,24Ncpw1VZdjsmccEHCf6py,0.000115,0.0,0.101,-4.77,1.0,0.0355,139.885,4.0,https://api.spotify.com/v1/tracks/24Ncpw1VZdjsmccEHCf6py,audio_features,spotify:track:24Ncpw1VZdjsmccEHCf6py,0.299
3142,0.0448,https://api.spotify.com/v1/audio-analysis/02QQXgeAghpU4smdM7l7We,0.707,250107.0,0.724,02QQXgeAghpU4smdM7l7We,0.0,11.0,0.072,-3.887,0.0,0.051,108.984,4.0,https://api.spotify.com/v1/tracks/02QQXgeAghpU4smdM7l7We,audio_features,spotify:track:02QQXgeAghpU4smdM7l7We,0.647
3143,0.0216,https://api.spotify.com/v1/audio-analysis/61ehOd7NByNLD1C5AcQhEb,0.886,217893.0,0.474,61ehOd7NByNLD1C5AcQhEb,0.0,1.0,0.088,-8.045,0.0,0.274,150.068,4.0,https://api.spotify.com/v1/tracks/61ehOd7NByNLD1C5AcQhEb,audio_features,spotify:track:61ehOd7NByNLD1C5AcQhEb,0.823
3144,0.042,https://api.spotify.com/v1/audio-analysis/4lyphUu7lt4KKuf8jZKjjh,0.703,195680.0,0.891,4lyphUu7lt4KKuf8jZKjjh,0.0,7.0,0.301,-2.614,1.0,0.18,92.483,4.0,https://api.spotify.com/v1/tracks/4lyphUu7lt4KKuf8jZKjjh,audio_features,spotify:track:4lyphUu7lt4KKuf8jZKjjh,0.44
3145,0.311,https://api.spotify.com/v1/audio-analysis/2HTRbbAy1RHTsRbJ0RNcjM,0.39,235773.0,0.715,2HTRbbAy1RHTsRbJ0RNcjM,0.0,0.0,0.212,-3.448,1.0,0.0342,153.655,4.0,https://api.spotify.com/v1/tracks/2HTRbbAy1RHTsRbJ0RNcjM,audio_features,spotify:track:2HTRbbAy1RHTsRbJ0RNcjM,0.391
3146,0.0371,https://api.spotify.com/v1/audio-analysis/7tAXHZdp9UpcYrHn7MZqfo,0.672,278036.0,0.819,7tAXHZdp9UpcYrHn7MZqfo,0.000184,11.0,0.203,-4.457,1.0,0.0463,120.013,4.0,https://api.spotify.com/v1/tracks/7tAXHZdp9UpcYrHn7MZqfo,audio_features,spotify:track:7tAXHZdp9UpcYrHn7MZqfo,0.452
3147,0.0483,https://api.spotify.com/v1/audio-analysis/0JIOI98h3eaifxXnEkBO2C,0.831,172400.0,0.489,0JIOI98h3eaifxXnEkBO2C,1.33e-05,0.0,0.074,-6.475,0.0,0.0533,120.054,4.0,https://api.spotify.com/v1/tracks/0JIOI98h3eaifxXnEkBO2C,audio_features,spotify:track:0JIOI98h3eaifxXnEkBO2C,0.394
3148,0.0027,https://api.spotify.com/v1/audio-analysis/6nqscDOWhTkD1tfpTNrh5A,0.777,216360.0,0.566,6nqscDOWhTkD1tfpTNrh5A,0.0,6.0,0.257,-4.797,0.0,0.0972,90.991,4.0,https://api.spotify.com/v1/tracks/6nqscDOWhTkD1tfpTNrh5A,audio_features,spotify:track:6nqscDOWhTkD1tfpTNrh5A,0.643
3149,0.0277,https://api.spotify.com/v1/audio-analysis/1kusepF3AacIEtUTYrw4GV,0.457,203760.0,0.854,1kusepF3AacIEtUTYrw4GV,9.62e-05,2.0,0.731,-6.2,1.0,0.265,172.231,4.0,https://api.spotify.com/v1/tracks/1kusepF3AacIEtUTYrw4GV,audio_features,spotify:track:1kusepF3AacIEtUTYrw4GV,0.484
3150,0.00199,https://api.spotify.com/v1/audio-analysis/46lIt6GmL0VkkbuUyGDbCs,0.442,244627.0,0.638,46lIt6GmL0VkkbuUyGDbCs,0.0,7.0,0.646,-5.053,1.0,0.26,82.206,4.0,https://api.spotify.com/v1/tracks/46lIt6GmL0VkkbuUyGDbCs,audio_features,spotify:track:46lIt6GmL0VkkbuUyGDbCs,0.689
3151,0.00852,https://api.spotify.com/v1/audio-analysis/7bfeBFXgTwQ31hCkS2rcfB,0.523,249560.0,0.925,7bfeBFXgTwQ31hCkS2rcfB,0.0,11.0,0.365,-4.363,0.0,0.244,106.829,5.0,https://api.spotify.com/v1/tracks/7bfeBFXgTwQ31hCkS2rcfB,audio_features,spotify:track:7bfeBFXgTwQ31hCkS2rcfB,0.349
3152,0.0232,https://api.spotify.com/v1/audio-analysis/0Ri0LzOMJmqi9HGZE5cRYV,0.529,257427.0,0.659,0Ri0LzOMJmqi9HGZE5cRYV,0.0,7.0,0.114,-5.318,1.0,0.0629,138.196,4.0,https://api.spotify.com/v1/tracks/0Ri0LzOMJmqi9HGZE5cRYV,audio_features,spotify:track:0Ri0LzOMJmqi9HGZE5cRYV,0.354
3153,0.00091,https://api.spotify.com/v1/audio-analysis/5DSNnlWoNxgf9ook9d886d,0.47,283213.0,0.784,5DSNnlWoNxgf9ook9d886d,0.028,2.0,0.141,-10.441,1.0,0.0875,133.926,4.0,https://api.spotify.com/v1/tracks/5DSNnlWoNxgf9ook9d886d,audio_features,spotify:track:5DSNnlWoNxgf9ook9d886d,0.19
3154,0.175,https://api.spotify.com/v1/audio-analysis/3CsosCIphxRveIXD0829le,0.53,242107.0,0.701,3CsosCIphxRveIXD0829le,0.0,1.0,0.118,-6.12,1.0,0.345,170.233,4.0,https://api.spotify.com/v1/tracks/3CsosCIphxRveIXD0829le,audio_features,spotify:track:3CsosCIphxRveIXD0829le,0.804
3155,0.209,https://api.spotify.com/v1/audio-analysis/0sp00HSXkQyqTa6QqM0O8V,0.509,209307.0,0.629,0sp00HSXkQyqTa6QqM0O8V,1.99e-06,0.0,0.369,-6.434,1.0,0.0335,80.012,4.0,https://api.spotify.com/v1/tracks/0sp00HSXkQyqTa6QqM0O8V,audio_features,spotify:track:0sp00HSXkQyqTa6QqM0O8V,0.226
3156,0.033,https://api.spotify.com/v1/audio-analysis/1xQZtbipNLyP0e0hihE5F5,0.489,262627.0,0.748,1xQZtbipNLyP0e0hihE5F5,0.0,2.0,0.144,-5.488,1.0,0.0311,147.998,4.0,https://api.spotify.com/v1/tracks/1xQZtbipNLyP0e0hihE5F5,audio_features,spotify:track:1xQZtbipNLyP0e0hihE5F5,0.393
3157,0.0662,https://api.spotify.com/v1/audio-analysis/469UmVH7Ayh4jLTTyHBNyb,0.489,204387.0,0.814,469UmVH7Ayh4jLTTyHBNyb,1.14e-06,4.0,0.0923,-3.936,1.0,0.0462,161.864,4.0,https://api.spotify.com/v1/tracks/469UmVH7Ayh4jLTTyHBNyb,audio_features,spotify:track:469UmVH7Ayh4jLTTyHBNyb,0.482
3158,0.0275,https://api.spotify.com/v1/audio-analysis/0XfFxeXzMkIy5SWAVpOQin,0.578,183307.0,0.752,0XfFxeXzMkIy5SWAVpOQin,0.0,9.0,0.125,-5.264,1.0,0.033,149.689,4.0,https://api.spotify.com/v1/tracks/0XfFxeXzMkIy5SWAVpOQin,audio_features,spotify:track:0XfFxeXzMkIy5SWAVpOQin,0.42
3159,0.0846,https://api.spotify.com/v1/audio-analysis/3uJggzf2q1lCOl8EiQHFvN,0.548,272587.0,0.617,3uJggzf2q1lCOl8EiQHFvN,5.09e-05,0.0,0.113,-7.093,1.0,0.0283,76.371,4.0,https://api.spotify.com/v1/tracks/3uJggzf2q1lCOl8EiQHFvN,audio_features,spotify:track:3uJggzf2q1lCOl8EiQHFvN,0.329
3160,0.0401,https://api.spotify.com/v1/audio-analysis/01bMpqmvH031R417l3AQTA,0.517,263773.0,0.736,01bMpqmvH031R417l3AQTA,6.59e-05,4.0,0.109,-5.175,0.0,0.116,142.064,4.0,https://api.spotify.com/v1/tracks/01bMpqmvH031R417l3AQTA,audio_features,spotify:track:01bMpqmvH031R417l3AQTA,0.443
3161,0.319,https://api.spotify.com/v1/audio-analysis/1WtPoeC9dOS8LskSFOX3JB,0.447,215600.0,0.604,1WtPoeC9dOS8LskSFOX3JB,0.0,7.0,0.0989,-5.755,1.0,0.0322,146.041,4.0,https://api.spotify.com/v1/tracks/1WtPoeC9dOS8LskSFOX3JB,audio_features,spotify:track:1WtPoeC9dOS8LskSFOX3JB,0.384
3162,0.828,https://api.spotify.com/v1/audio-analysis/1pselhNPna26yVAbnxFxxi,0.509,210227.0,0.386,1pselhNPna26yVAbnxFxxi,0.0,7.0,0.122,-7.387,1.0,0.0279,77.004,4.0,https://api.spotify.com/v1/tracks/1pselhNPna26yVAbnxFxxi,audio_features,spotify:track:1pselhNPna26yVAbnxFxxi,0.326
3163,0.0746,https://api.spotify.com/v1/audio-analysis/53zJNZS5D9gcQW2Ru0Aypy,0.596,264600.0,0.79,53zJNZS5D9gcQW2Ru0Aypy,0.0,0.0,0.249,-5.483,0.0,0.251,150.055,4.0,https://api.spotify.com/v1/tracks/53zJNZS5D9gcQW2Ru0Aypy,audio_features,spotify:track:53zJNZS5D9gcQW2Ru0Aypy,0.582
3164,0.04,https://api.spotify.com/v1/audio-analysis/5klW2KKu4GaHWfTR01ywrj,0.598,259000.0,0.786,5klW2KKu4GaHWfTR01ywrj,0.0,0.0,0.252,-5.037,1.0,0.0405,105.03,4.0,https://api.spotify.com/v1/tracks/5klW2KKu4GaHWfTR01ywrj,audio_features,spotify:track:5klW2KKu4GaHWfTR01ywrj,0.359
3165,0.0825,https://api.spotify.com/v1/audio-analysis/5o4W6yWSJD9e9Ea8YC9WjF,0.766,205160.0,0.692,5o4W6yWSJD9e9Ea8YC9WjF,0.0,1.0,0.0384,-4.672,1.0,0.0289,102.028,4.0,https://api.spotify.com/v1/tracks/5o4W6yWSJD9e9Ea8YC9WjF,audio_features,spotify:track:5o4W6yWSJD9e9Ea8YC9WjF,0.69
3166,0.0212,https://api.spotify.com/v1/audio-analysis/32rHadAy6b8xYgSq22C0r8,0.7,297587.0,0.864,32rHadAy6b8xYgSq22C0r8,0.0,7.0,0.0956,-3.629,1.0,0.0283,102.997,4.0,https://api.spotify.com/v1/tracks/32rHadAy6b8xYgSq22C0r8,audio_features,spotify:track:32rHadAy6b8xYgSq22C0r8,0.889
